dataset_name,site,treatment,activity_media_name,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_start_depth,layer_collection_end_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,field_comment
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,NA,,as Na,Filterable,0.84000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,NA,,as Na,Filterable,0.85000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,NO2,,as NO2-N,Filterable,3.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,NO2,,as NO2-N,Filterable,3.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,NO3,,as NO3-N,Filterable,1.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,NO3,,as NO3-N,Filterable,1.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,PARTC,,as C,Non-Filterable (Particle),2129.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,PARTC,,as C,Non-Filterable (Particle),2175.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,PARTN,,as N,Non-Filterable (Particle),241.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,PARTN,,as N,Non-Filterable (Particle),242.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,PARTP,,as P,Non-Filterable (Particle),21.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,PARTP,,as P,Non-Filterable (Particle),22.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,PH,,,Unfiltered,7.07000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,PH,,,Unfiltered,6.60000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,SO4,,as SO4,Filterable,0.69000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,SO4,,as SO4,Filterable,0.68000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,SRSI,,as Si,Unfiltered,1.08900,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,SRSI,,as Si,Unfiltered,1.09700,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,TDN,,as N,Dissolved,351.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,TDN,,as N,Dissolved,369.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,TDP,,as P,Dissolved,7.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-17,,epi,TDP,,as P,Dissolved,8.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,ALK,,alkalinity,"",86.00000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,CA,,as Ca,Filterable,1.46000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,CHLA,,"",Filterable,35.08000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,CL,,as Cl,Filterable,0.23000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,COND,,"",Unfiltered,14.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,DIC,,as Total CO2,Dissolved,57.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,DOC,,as C,Filterable,861.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,FE,,as Fe,Filterable,0.08000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,K,,as K,Filterable,0.12000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,MG,,as Mg,Filterable,0.44000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,MN,,as Mn,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,NA,,as Na,Filterable,0.84000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,NO2,,as NO2-N,Filterable,1.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,NO3,,as NO3-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,PARTC,,as C,Non-Filterable (Particle),2538.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,PARTN,,as N,Non-Filterable (Particle),436.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,PARTP,,as P,Non-Filterable (Particle),27.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,PH,,,Unfiltered,6.69000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,SO4,,as SO4,Filterable,0.41000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,SRSI,,as Si,Unfiltered,0.89800,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,TDN,,as N,Dissolved,348.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-08-31,,epi,TDP,,as P,Dissolved,9.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,ALK,,alkalinity,"",97.00000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,CA,,as Ca,Filterable,1.58000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,CHLA,,"",Filterable,36.15000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,CL,,as Cl,Filterable,0.16000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,COND,,"",Unfiltered,14.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,DIC,,as Total CO2,Dissolved,96.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,DOC,,as C,Filterable,779.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,FE,,as Fe,Filterable,0.06000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,K,,as K,Filterable,0.08000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,MG,,as Mg,Filterable,0.48000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,MN,,as Mn,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,NA,,as Na,Filterable,0.89000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,PARTC,,as C,Non-Filterable (Particle),2390.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,PARTN,,as N,Non-Filterable (Particle),357.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,PARTP,,as P,Non-Filterable (Particle),24.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,PH,,,Unfiltered,6.37000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,SO4,,as SO4,Filterable,0.78000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,SRSI,,as Si,Unfiltered,0.88600,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,TDN,,as N,Dissolved,333.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-14,,epi,TDP,,as P,Dissolved,8.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,ALK,,alkalinity,"",76.00000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,CA,,as Ca,Filterable,1.43000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,CHLA,,"",Filterable,9.18000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,CL,,as Cl,Filterable,0.17000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,COND,,"",Unfiltered,15.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,DIC,,as Total CO2,Dissolved,108.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,DOC,,as C,Filterable,793.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,FE,,as Fe,Filterable,0.06000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,K,,as K,Filterable,0.10000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,MG,,as Mg,Filterable,0.49000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,MN,,as Mn,Filterable,0.01760,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,NA,,as Na,Filterable,0.91000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,NO2,,as NO2-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,NO3,,as NO3-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,PARTC,,as C,Non-Filterable (Particle),2845.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,PARTN,,as N,Non-Filterable (Particle),406.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,PARTP,,as P,Non-Filterable (Particle),33.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,PH,,,Unfiltered,6.14000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,SO4,,as SO4,Filterable,0.67000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,SRSI,,as Si,Unfiltered,0.97000,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,TDN,,as N,Dissolved,361.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-09-28,,epi,TDP,,as P,Dissolved,9.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,ALK,,alkalinity,"",61.40000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,CA,,as Ca,Filterable,1.84000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,CHLA,,"",Filterable,18.58000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,CL,,as Cl,Filterable,0.25000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,COND,,"",Unfiltered,16.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,DIC,,as Total CO2,Dissolved,234.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,DOC,,as C,Filterable,734.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,FE,,as Fe,Filterable,0.07000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,K,,as K,Filterable,0.22000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,MG,,as Mg,Filterable,0.55000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,MN,,as Mn,Filterable,0.03040,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,NA,,as Na,Filterable,1.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,NO2,,as NO2-N,Filterable,2.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,NO3,,as NO3-N,Filterable,92.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,PARTC,,as C,Non-Filterable (Particle),2523.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,PARTN,,as N,Non-Filterable (Particle),338.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site4,fertilized,Lake Water,2016-11-07,,epi,PARTP,,as P,Non-Filterable (Particle),28.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
