dataset_name,site,stream_name,activity_media_name,activity_start_date,date_type,mean_daily_discharge,result_unit,qualifier,comments,version,update_date
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-16,mean_date,0.0000,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-17,mean_date,0.0010,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-18,mean_date,0.0010,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-19,mean_date,0.0020,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-20,mean_date,0.0030,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-21,mean_date,0.0040,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-22,mean_date,0.0050,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-23,mean_date,0.0060,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-24,mean_date,0.0080,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-25,mean_date,0.0090,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-26,mean_date,0.0110,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-27,mean_date,0.0130,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-28,mean_date,0.0160,cubic metres per second reported to four decimal places,manual gauge observation:  Indicates that the stated value is an estimate based on one or more readings or in combination with partial recorded record.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-29,mean_date,0.0190,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-30,mean_date,0.0220,cubic metres per second reported to four decimal places,manual gauge observation:  Indicates that the stated value is an estimate based on one or more readings or in combination with partial recorded record.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-03-31,mean_date,0.0210,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-01,mean_date,0.0200,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-02,mean_date,0.0190,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-03,mean_date,0.0180,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-04,mean_date,0.0170,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-05,mean_date,0.0160,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-06,mean_date,0.0150,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-07,mean_date,0.0140,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-08,mean_date,0.0130,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-09,mean_date,0.0120,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-10,mean_date,0.0110,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-11,mean_date,0.0100,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-12,mean_date,0.0090,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-13,mean_date,0.0090,cubic metres per second reported to four decimal places,manual gauge observation:  Indicates that the stated value is an estimate based on one or more readings or in combination with partial recorded record.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-14,mean_date,0.0120,cubic metres per second reported to four decimal places,interpolated value:  This indicates a value or string of values that were estimated by linear interpolation between observed values.,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-15,mean_date,0.0300,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-16,mean_date,0.0930,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-17,mean_date,0.2570,cubic metres per second reported to four decimal places,,,,2017-10-03
MEAN DAILY DISCHARGES,Site1,StreamA - inflow to Site1 lake,Stream Water,2016-04-18,mean_date,0.4210,cubic metres per second reported to four decimal places,,,,2017-10-03
