dataset_name,site,treatment,activity_media_name,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_start_depth,layer_collection_end_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,field_comment
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,DIC,,as Total CO2,Dissolved,229.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,DIC,,as Total CO2,Dissolved,236.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,DOC,,as C,Filterable,336.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,DOC,,as C,Filterable,344.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,FE,,as Fe,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,K,,as K,Filterable,0.38000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,K,,as K,Filterable,0.41000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,MG,,as Mg,Filterable,0.66000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,MG,,as Mg,Filterable,0.70000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,MN,,as Mn,Filterable,0.06060,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,MN,,as Mn,Filterable,0.06630,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,NA,,as Na,Filterable,0.64000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,NA,,as Na,Filterable,0.71000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,NO2,,as NO2-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,NO3,,as NO3-N,Filterable,2.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,PARTP,,as P,Non-Filterable (Particle),4.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,PH,,,Unfiltered,6.82000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,PH,,,Unfiltered,6.79000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,SO4,,as SO4,Filterable,0.77000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,SO4,,as SO4,Filterable,0.99000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,SRSI,,as Si,Unfiltered,0.58900,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,SRSI,,as Si,Unfiltered,0.59200,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,TDN,,as N,Dissolved,187.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,TDN,,as N,Dissolved,178.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,TDP,,as P,Dissolved,2.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2015-11-10,,epi,TDP,,as P,Dissolved,3.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,ALK,,alkalinity,"",177.00000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,CA,,as Ca,Filterable,2.83000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,CHLA,,"",Filterable,1.51000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,CL,,as Cl,Filterable,0.18000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,COND,,"",Unfiltered,25.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,DIC,,as Total CO2,Dissolved,234.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,DOC,,as C,Filterable,254.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,FE,,as Fe,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,K,,as K,Filterable,0.37000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,MG,,as Mg,Filterable,0.62000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,MN,,as Mn,Filterable,0.06280,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,NA,,as Na,Filterable,0.73000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,NO2,,as NO2-N,Filterable,1.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,NO3,,as NO3-N,Filterable,11.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,PARTC,,as C,Non-Filterable (Particle),383.30000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,PARTN,,as N,Non-Filterable (Particle),44.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,PARTP,,as P,Non-Filterable (Particle),5.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,PH,,,Unfiltered,7.02000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,SO4,,as SO4,Filterable,1.39000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,SRSI,,as Si,Unfiltered,0.81400,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,TDN,,as N,Dissolved,198.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-09,,epi,TDP,,as P,Dissolved,4.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,ALK,,alkalinity,"",172.00000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,CA,,as Ca,Filterable,2.99000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,CHLA,,"",Filterable,1.44000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,CL,,as Cl,Filterable,0.21000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,COND,,"",Unfiltered,24.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,DIC,,as Total CO2,Dissolved,200.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,DOC,,as C,Filterable,293.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,FE,,as Fe,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,K,,as K,Filterable,0.40000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,MG,,as Mg,Filterable,0.66000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,MN,,as Mn,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,NA,,as Na,Filterable,0.75000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,NO2,,as NO2-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,NO3,,as NO3-N,Filterable,2.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,PARTC,,as C,Non-Filterable (Particle),381.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,PARTN,,as N,Non-Filterable (Particle),45.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,PARTP,,as P,Non-Filterable (Particle),3.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,PH,,,Unfiltered,7.07000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,SO4,,as SO4,Filterable,1.65000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,SRSI,,as Si,Unfiltered,0.77900,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,TDN,,as N,Dissolved,186.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-05-25,,epi,TDP,,as P,Dissolved,3.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,ALK,,alkalinity,"",171.00000,ueq/L,,,,"",Method Detection Level,"","","","The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,CA,,as Ca,Filterable,2.86000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,CHLA,,"",Filterable,0.84000,ug/L,,,0.01,"",Method Detection Level,"","",Fluorometric-Method,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,CL,,as Cl,Filterable,0.22000,mg/L,,,0.01,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,COND,,"",Unfiltered,24.00000,uS/cm,,,1,"",Method Detection Level,"","",Radiometer CDM 3,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,DIC,,as Total CO2,Dissolved,203.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,DOC,,as C,Filterable,330.00000,umol/L,,,10,"",Method Detection Level,"","",Automated conductimetric technique,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,FE,,as Fe,Filterable,0.00000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,K,,as K,Filterable,0.38000,mg/L,,,0.02,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,MG,,as Mg,Filterable,0.65000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,NA,,as Na,Filterable,0.71000,mg/L,,,0.01,"",Method Detection Level,"","",Atomic-Absorption,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,NO2,,as NO2-N,Filterable,0.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,NO3,,as NO3-N,Filterable,1.00000,ug/L,,,1,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,PARTC,,as C,Non-Filterable (Particle),231.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,PARTN,,as N,Non-Filterable (Particle),23.00000,ug/L,,,1,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,PARTP,,as P,Non-Filterable (Particle),3.00000,ug/L,,,1,"",Method Detection Level,"","",Spectrophotometer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,PH,,,Unfiltered,7.16000,SU,,,,,,,ELA-pH (in-situ),pH Meter (see method for differentiation),"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,SO4,,as SO4,Filterable,1.57000,mg/L,,,0.02,"",Method Detection Level,"","",Ion Exchange Column,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,SRSI,,as Si,Unfiltered,0.70600,mg/L,,,0.005,"",Method Detection Level,"","",Technicon Autoanalyzer,"The Chemical Analysis of Fresh Water, 1977",
Chemistry,Site2,none (reference/control),Lake Water,2016-06-07,,epi,TDN,,as N,Dissolved,181.00000,ug/L,,,5,"",Method Detection Level,"","",Photocombustion,"The Chemical Analysis of Fresh Water, 1977",
